Epoch,PC_Index,Source_Line,Voltage,Action,Status,Total_Cycles,Wasted_Cycles,Wasted_Time_ms
7,17,73,2.0,EXECUTE,CRASH,220,10,0.000625
8,1,42,3.296968313845312,EXECUTE,SUCCESS,1,0,0.0
8,2,44,3.2939338373743943,EXECUTE,SUCCESS,2,0,0.0
8,3,46,3.2744465562900857,EXECUTE,SUCCESS,4,0,0.0
8,4,47,3.2548426037214147,EXECUTE,SUCCESS,6,0,0.0
8,5,49,3.2440715929214625,EXECUTE,SUCCESS,8,0,0.0
8,6,51,3.224282962923694,EXECUTE,SUCCESS,10,0,0.0
8,7,52,3.196560778790229,EXECUTE,SUCCESS,13,0,0.0
8,8,53,3.1764761824229053,EXECUTE,SUCCESS,15,0,0.0
8,9,55,3.156263782148126,EXECUTE,SUCCESS,17,0,0.0
8,10,56,3.1530938972697897,EXECUTE,SUCCESS,18,0,0.0
8,11,59,3.1499208224176036,EXECUTE,SUCCESS,19,0,0.0
8,12,60,3.1467445479415694,EXECUTE,SUCCESS,20,0,0.0
8,13,67,3.143565064142938,EXECUTE,SUCCESS,21,0,0.0
8,14,69,3.1231396762712986,EXECUTE,SUCCESS,23,0,0.0
8,15,70,3.1199361371669125,EXECUTE,SUCCESS,24,0,0.0
8,16,72,3.0993550337126585,EXECUTE,SUCCESS,26,0,0.0
8,17,73,3.078636345851844,EXECUTE,SUCCESS,28,0,0.0
8,18,74,3.057777276879399,EXECUTE,SUCCESS,30,0,0.0
8,19,75,2.0,EXECUTE,CRASH,32,32,0.002
9,1,42,3.296968313845312,EXECUTE,SUCCESS,1,0,0.0
