Epoch,PC_Index,Source_Line,Voltage,Action,Status,Total_Cycles,Wasted_Cycles,Wasted_Time_ms
11,37,117,2.83090091666946,EXECUTE,SUCCESS,68,0,0.0
11,38,118,2.8273662656260132,EXECUTE,SUCCESS,69,0,0.0
11,39,120,2.82382719018002,EXECUTE,SUCCESS,70,0,0.0
11,40,125,2.820283673675396,EXECUTE,SUCCESS,71,0,0.0
11,41,127,2.8167356993512875,EXECUTE,SUCCESS,72,0,0.0
11,42,128,2.804282439412975,EXECUTE,SUCCESS,74,0,0.0
11,43,129,2.800714194629646,EXECUTE,SUCCESS,75,0,0.0
11,44,130,2.777768888874664,EXECUTE,SUCCESS,77,0,0.0
11,45,133,2.7741665415039494,EXECUTE,SUCCESS,78,0,0.0
11,46,134,2.74189715343227,EXECUTE,SUCCESS,81,0,0.0
11,47,135,2.7382476148076864,EXECUTE,SUCCESS,82,0,0.0
11,48,137,2.734593205579211,EXECUTE,SUCCESS,83,0,0.0
11,49,139,2.701851217221256,EXECUTE,SUCCESS,86,0,0.0
11,50,140,2.6076809620810564,EXECUTE,SUCCESS,93,0,0.0
11,51,141,2.5942243542145667,EXECUTE,SUCCESS,95,0,0.0
11,52,142,2.5491174943497574,EXECUTE,SUCCESS,98,0,0.0
11,53,143,2.5451915448547258,EXECUTE,SUCCESS,99,0,0.0
11,54,144,2.434748446965309,EXECUTE,SUCCESS,107,0,0.0
11,55,145,2.4306377763870914,EXECUTE,SUCCESS,108,0,0.0
11,56,150,2.3937418407171616,EXECUTE,SUCCESS,111,0,0.0
11,57,151,2.3790754506740606,EXECUTE,SUCCESS,113,0,0.0
11,58,152,2.37486841740758,EXECUTE,SUCCESS,114,0,0.0
11,59,153,2.3370922104187466,EXECUTE,SUCCESS,117,0,0.0
11,59,155,2.0,EXECUTE,CRASH,213,0,0.0
12,1,35,3.296968304366907,EXECUTE,SUCCESS,1,0,0.0
12,2,36,3.29393381840012,EXECUTE,SUCCESS,2,0,0.0
12,3,37,3.2832910318764,EXECUTE,SUCCESS,4,0,0.0
12,4,38,3.2802438933713445,EXECUTE,SUCCESS,5,0,0.0
12,5,40,3.2372828112477285,EXECUTE,SUCCESS,10,0,0.0
12,6,44,3.226453160980335,EXECUTE,SUCCESS,12,0,0.0
12,7,45,3.2155870381627047,EXECUTE,SUCCESS,14,0,0.0
12,8,48,3.2124756808418016,EXECUTE,SUCCESS,15,0,0.0
12,9,49,3.2093613071762417,EXECUTE,SUCCESS,16,0,0.0
12,10,50,3.2062439083762784,EXECUTE,SUCCESS,17,0,0.0
12,11,51,3.203123475609392,EXECUTE,SUCCESS,18,0,0.0
